"ProductId";"ProductLanguageId";"ProductVariantId";"ProductNumber";"ProductName";"ProductShortDescription";"ProductLongDescription";"ProductPrice";"ProductWeight";"ProductVolume";"ProductActive";"ProductCreated";"ProductUpdated";"ProductCost";"brand";"Format";"Type";"EAN";"Document";"Material";"EcoFriendly";"Color";"SupplierItemNumber";"length";"width";"height";"Groups"
"PROD164";"LANG1";"";"10153";"Adidas adiStar Glove";"<p>This glove set the new standard in hand protection with exceptional breathability, fit and comfort!</p>";"<ul>	<li>ClimaCool mesh upper wicks away moisture and ventilates for dry comfort</li>	<li>Padded Adiprene palm with a synthetic leather finish provides durable protection on longer rides</li>	<li>Silicone applications improve your grip</li>	<li>Double layer thumb adds reinforcement right where you need it</li>	<li>Terry wipe area absorbs sweat from your brow</li>	<li>Streamlined, one-piece elastic wrist for an easy fit</li>	<li>Reflective stripes add visibility</li></ul>";"31";"0";"0";"True";"19-01-2009 10:56:58:000";"29-01-2018 12:53:00:730";"0";"";"Nordic styl";"";"9087654321";"";"";"False";"#F44336";"";"";"";"";"""GROUP105"",""GROUP27"""
"PROD164";"LANG2";"";"10153";"Adidas adiStar Glove";"<p>This glove set the new standard in hand protection with exceptional breathability, fit and comfort!</p>";"<ul>      <li>ClimaCool mesh upper wicks away moisture and ventilates for dry comfort</li>      <li>Padded Adiprene palm with a synthetic leather finish provides durable protection on longer rides</li>      <li>Silicone applications improve your grip</li>      <li>Double layer thumb adds reinforcement right where you need it</li>      <li>Terry wipe area absorbs sweat from your brow</li>      <li>Streamlined, one-piece elastic wrist for an easy fit</li>      <li>Reflective stripes add visibility</li></ul>";"31";"0";"0";"True";"19-01-2009 10:56:58:000";"29-01-2018 12:53:00:810";"0";"";"Nordic styl";"";"9087654321";"";"";"False";"#F44336";"";"";"";"";"""GROUP27"""
"PROD165";"LANG1";"";"10154";"Race Face Deus XC Glove";"<p>From epic trail rides to XC races, this lightweight glove will keep you comfortable and in control!</p>";"<ul>	<li>2mm open cell foam in the palm absorbs shock in key areas</li>	<li>Ultra-lightweight stretch mesh upper and &ldquo;Sweat Port&rdquo; finger ventilation on the palm side enhance breathability</li>	<li>Strategic seam placement limits rubbing, optimizes mobility and increases comfort</li>	<li>Silicone trigger fingers improve grip in any condition</li>	<li>Reinforced thumb crotch and palm heel add durability</li>	<li>Thumb expansion gusset gives you a greater range of motion</li>	<li>Terry cloth thumb absorbs sweat</li>	<li>Rubberized Velcro wrist closure for a personalized fit and easy adjustability</li></ul>";"40";"0";"0";"True";"19-01-2009 10:58:10:000";"06-02-2018 14:48:40:460";"0";"";"";"";"";"";"";"False";"";"";"";"";"";"""GROUP109"",""GROUP27"""
"PROD165";"LANG2";"";"10154";"Race Face Deus XC Glove";"From epic trail rides to XC races, this lightweight glove will keep you comfortable and in control!<br />";"<li>2mm open cell foam in the palm absorbs shock in key areas</li>
<li>Ultra-lightweight stretch mesh upper and &ldquo;Sweat Port&rdquo; finger ventilation on the palm side enhance breathability</li>
<li>Strategic seam placement limits rubbing, optimizes mobility and increases comfort</li>
<li>Silicone trigger fingers improve grip in any condition</li>
<li>Reinforced thumb crotch and palm heel add durability</li>
<li>Thumb expansion gusset gives you a greater range of motion</li>
<li>Terry cloth thumb absorbs sweat</li>
<li>Rubberized Velcro wrist closure for a personalized fit and easy adjustability</li>";"40";"0";"0";"True";"19-01-2009 10:58:10:000";"06-02-2018 14:48:40:533";"0";"";"";"";"";"";"";"False";"";"";"";"";"";"""GROUP27"""
"PROD166";"LANG1";"";"10155";"Adidas Women’s ClimaWarm Jersey";"<p>When cold weather hits, it can be hard to stay motivated. And there are those days when you just want to snuggle down in your sofa with a hot cup of cocoa and your favorite, warm blanket. But Adidas will get you off the couch and into this long sleeve jersey that promises the warmth, comfort and softness of a lazy day indoors.</p>";"<ul>	<li>ClimaWarm fabric with a super-soft interior keeps you dry and comfortable by trapping warm air close to the skin while allowing sweat to escape through evaporation &ndash; all this, with no extra bulk plus a flattering fit!</li>	<li>Full length zipper lets you regulate your core temperature</li>	<li>Longer tail offers extra coverage when you&rsquo;re in the riding position</li>	<li>Reflective stripes enhance visibility</li>	<li>Three rear pockets with one zippered pocket store all your cold weather essentials</li></ul>";"60";"0";"0";"True";"19-01-2009 11:14:48:000";"28-09-2017 11:58:32:157";"0";"";"Nordic styl";"";"";"";"";"False";"#808080";"";NULL;NULL;NULL;"""GROUP105"",""GROUP27"""
"PROD166";"LANG2";"";"10155";"Adidas Women’s ClimaWarm Jersey";"When cold weather hits, it can be hard to stay motivated. And there are those days when you just want to snuggle down in your sofa with a hot cup of cocoa and your favorite, warm blanket. But Adidas will get you off the couch and into this long sleeve jersey that promises the warmth, comfort and softness of a lazy day indoors.";"<li>ClimaWarm fabric with a super-soft interior keeps you dry and comfortable by trapping warm air close to the skin while allowing sweat to escape through evaporation &ndash; all this, with no extra bulk plus a flattering fit!</li><li>Full length zipper lets you regulate your core temperature</li><li>Longer tail offers extra coverage when you&rsquo;re in the riding position</li><li>Reflective stripes enhance visibility</li><li>Three rear pockets with one zippered pocket store all your cold weather essentials</li>";"60";"0";"0";"True";"19-01-2009 11:14:48:000";"28-09-2017 11:58:32:207";"0";"";"Nordic styl";"";"";"";"";"False";"#808080";"";NULL;NULL;NULL;"""GROUP27"""
"PROD167";"LANG1";"";"10156";"Performance Women's Vista Jersey";"<p>Planning a cool weather, cycling endeavor that&rsquo;s filled with great scenery along the way? Then bring along the warmth and casual comfort of our Vista jersey!</p>";"<ul>	<li>100% textured polyester wicks away excess moisture while keeping you warm, dry and comfortable wherever you ride</li>	<li>Contrast panels add style</li>	<li>9.5&rdquo; front zipper delivers cooling ventilation</li>	<li>Relaxed fit with raglan sleeves provide unrestricted movement</li></ul>";"20";"0";"0";"True";"19-01-2009 11:16:03:000";"18-07-2017 13:32:19:487";"0";"";"";"";"";NULL;"";"False";"#E91E63";"";NULL;NULL;NULL;"""GROUP108"",""GROUP27"""
"PROD167";"LANG2";"";"10156";"Performance Women's Vista Jersey";"Planning a cool weather, cycling endeavor that&rsquo;s filled with great scenery along the way? Then bring along the warmth and casual comfort of our Vista jersey!<br />";"<ul>
      <li>100% textured polyester wicks away excess moisture while keeping you warm, dry and comfortable wherever you ride</li>
      <li>Contrast panels add style</li>
      <li>9.5&rdquo; front zipper delivers cooling ventilation</li>
      <li>Relaxed fit with raglan sleeves provide unrestricted movement</li>
</ul>";"20";"0";"0";"True";"19-01-2009 11:16:03:000";"19-01-2009 11:29:11:000";"0";"";"";"";"";NULL;"";"False";"#E91E63";"";NULL;NULL;NULL;"""GROUP27"""
"PROD168";"LANG1";"";"10157";"Pearl Izumi Women’s Optik Jacket";"<p>Ultra-lightweight protection in wet or windy training conditions.</p>";"<ul>	<li>Made with breathable Optik fabric, this form-fitted outer layer resists the elements and packs conveniently into compact spaces</li>	<li>Full-length locking zipper in front allows maximum ventilation control</li>	<li>Elastic cuffs and waist keep this jacket in place</li>	<li>Pearl Izumi reflective logos on front and back</li>	<li>Rear zippered pocket for stashing essentials</li></ul>";"59,99";"0";"0";"True";"19-01-2009 11:19:43:000";"08-11-2017 15:44:12:290";"0";"";"";"";"";"";"";"False";"#2196F3";"";"";"";"";"""GROUP103"",""GROUP27"""
"PROD168";"LANG2";"";"10157";"Pearl Izumi Women’s Optik Jacket";"Ultra-lightweight protection in wet or windy training conditions.";"<li>Made with breathable Optik fabric, this form-fitted outer layer resists the elements and packs conveniently into compact spaces</li><li>Full-length locking zipper in front allows maximum ventilation control</li><li>Elastic cuffs and waist keep this jacket in place</li><li>Pearl Izumi reflective logos on front and back</li><li>Rear zippered pocket for stashing essentials</li>";"59,99";"0";"0";"True";"19-01-2009 11:19:43:000";"08-11-2017 15:44:12:373";"0";"";"";"";"";"";"";"False";"#2196F3";"";"";"";"";"""GROUP27"""
"PROD169";"LANG1";"";"10158";"Pearl Izumi Women’s Symphony Jacket";"<p>Just one look out your window on a cold and dreary morning is enough to make you want to pull the bedcovers right over your head! But Pearl Izumi has designed a lightweight jacket with full weather protection that&rsquo;ll make tackling those grey days a lot easier and a lot more comfortable.</p>";"<ul>	<li>Optik-WxB fabric provides waterproof, windproof and breathable protection in all kinds of foul weather</li>	<li>Full front zipper with internal rain flap seals out water and puts generous ventilation within easy reach</li>	<li>Detachable hood with its own stow pocket and elasticized sleeve openings retain heat while blocking the elements</li>	<li>Feminine reflective elements and piping enhance visibility in low light</li></ul>";"99,99";"0";"0";"True";"19-01-2009 11:21:21:000";"29-01-2018 12:49:43:337";"0";"Pearl";"";"";"1234567890";"";"";"False";"#2196F3";"";"";"";"";"""GROUP103"",""GROUP27"""
"PROD169";"LANG2";"";"10158";"Pearl Izumi Women’s Symphony Jacket";"Just one look out your window on a cold and dreary morning is enough to make you want to pull the bedcovers right over your head! But Pearl Izumi has designed a lightweight jacket with full weather protection that&rsquo;ll make tackling those grey days a lot easier and a lot more comfortable.<br />";"<ul>
      <li>Optik-WxB fabric provides waterproof, windproof and breathable protection in all kinds of foul weather</li>
      <li>Full front zipper with internal rain flap seals out water and puts generous ventilation within easy reach</li>
      <li>Detachable hood with its own stow pocket and elasticized sleeve openings retain heat while blocking the elements</li>
      <li>Feminine reflective elements and piping enhance visibility in low light</li>
</ul>";"99,99";"0";"0";"True";"19-01-2009 11:21:21:000";"29-01-2018 12:49:43:413";"0";"Pearl";"";"";"1234567890";"";"";"False";"#2196F3";"";"";"";"";"""GROUP27"""
"PROD17";"LANG1";"";"10011";"Scattante CFR Comp #1";"<p>“Competition” is the name of the game according to this ride! Its lightweight carbon monocoque frame with revolutionary Composite Bladder Molding and Aerospace Composite structure gives you cutting-edge performance that’s laterally stiff, vertically resilient and fast in feel. And with Shimano’s precision 105 drivetrain, the added climbing power of FSA carbon cranks and a lightweight wheelset to top it off, there’s no tellin’ how many wins this ride’s gonna bring home!</p>";"<ul>	<li>Lightweight carbon monocoque frame with carbon/aluminum fork offers a stiff and efficient ride with less vibration</li>	<li>Shimano 105 drivetrain with Ultegra rear derailleur combines reliable speed and high performance with incredible control and response</li>	<li>FSA SLK Light Carbon cranks with MegaExo bottom bracket deliver super-stiff, no-flex pedaling power for the road ahead</li>	<li>Oversized Forté Precision handlebar and stem supply core-level strength, style and performance</li>	<li>Kenda Forté Pro DC tires give you speed when you want it and traction when you need it, in wet or dry conditions</li>	<li>Alex ALX 270 wheelset cut through the wind with bladed spokes, aero rims and smooth rolling hubs</li>	<li>Tektro R740 dual pivot calipers deliver strong, progressive stopping power and good modulation</li></ul>";"1399";"0";"0";"True";"09-01-2009 12:08:00:000";"15-01-2018 11:01:49:427";"0";"Scattante";"";"";"123456789";"";"Titanium";"True";"#2196F3";"998877";"";"";"";"""GROUP15"",""GROUP64"""
"PROD17";"LANG2";"";"10011";"Scattante CFR Comp ";"<p>&quot;Konkurrence&quot; er navnet p&aring; spillet if&oslash;lge denne tur! Den lette carbon monocoque ramme med revolutionerende Composite Bladder Molding og Aerospace Composite struktur giver dig avanceret ydeevne, der er lateralt stiv, lodret elastisk og hurtig i f&oslash;ler. Og med Shimano&#39;s pr&aelig;cision 105-drivk&oslash;rslen, den ekstra klatstyrke af FSA-carbon-cranks og et letv&aelig;gtshjuls&aelig;t til toppen af det, er der ikke noget, hvor mange vinder denne tur kommer til at bringe hjem!</p>";"<ul>	<li>Letv&aelig;gts carbon monocoque ramme med carbon / aluminium gaffel giver en stiv og effektiv ride med mindre vibrationer</li>	<li>Shimano 105-drivk&oslash;rslen med Ultegra-bagspareren kombinerer p&aring;lidelig hastighed og h&oslash;j ydeevne med utrolig kontrol og respons</li>	<li>FSA SLK Light Carbon cranks med MegaExo bundbeslag leverer superstiv, no-flex pedal effekt til vejen frem</li>	<li>Overdimensioneret Fort&eacute; Precision h&aring;ndtag og stivforsyning kerneniveau styrke, stil og ydeevne</li>	<li>Kenda Fort&eacute; Pro DC d&aelig;k giver dig hurtighed, n&aring;r du vil have det og tr&aelig;kkraft, n&aring;r du har brug for det, i v&aring;de eller t&oslash;rre forhold</li>	<li>Alex ALX 270 hjuls&aelig;t klippes gennem vinden med bladede eger, aero f&aelig;lge og glatte rullende nav</li>	<li>Tektro R740 dual pivot calipers leverer st&aelig;rk progressiv stopkraft og god modulering</li></ul>";"1399";"0";"0";"True";"09-01-2009 12:08:00:000";"15-01-2018 11:01:49:567";"0";"Scattante";"";"";"123456789";"";"Titanium";"True";"#2196F3";"998877";"";"";"";"""GROUP15"""
"PROD170";"LANG1";"";"10159";"Castelli Hotflex Leg Warmers";"<p>Expand your cycling wardrobe from season to season with the addition of thermal leg warmers.</p>";"<ul>	<li>Low pile, fleece inner lining offers maximum comfort and warmth for those days when you need a little extra coverage on your legs</li>	<li>Teflon treated outer resists abrasion and guards against wind and water</li>	<li>Articulated knee enhances your pedal stroke</li>	<li>Gripper elastic openings keep these warmers in place</li>	<li>Sizes (Length): S(25.75), M(26), L(26.75), XL(27)</li></ul>";"40";"0";"0";"True";"19-01-2009 11:23:07:000";"06-02-2018 14:48:24:143";"0";"";"Nordic styl";"";"";"";"";"False";"#000000";"";"";"";"";"""GROUP109"",""GROUP27"""
"PROD170";"LANG2";"";"10159";"Castelli Hotflex Leg Warmers";"Expand your cycling wardrobe from season to season with the addition of thermal leg warmers.<br />";"<li>Low pile, fleece inner lining offers maximum comfort and warmth for those days when you need a little extra coverage on your legs</li><li>Teflon treated outer resists abrasion and guards against wind and water</li><li>Articulated knee enhances your pedal stroke</li><li>Gripper elastic openings keep these warmers in place</li><li>Sizes (Length): S(25.75), M(26), L(26.75), XL(27)</li>";"40";"0";"0";"True";"19-01-2009 11:23:07:000";"06-02-2018 14:48:24:230";"0";"";"Nordic styl";"";"";"";"";"False";"#000000";"";"";"";"";"""GROUP27"""
